Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL,AAPL,AMZN,GOOGL
Date,,,,,,,,,,,,,,,,,,
1981-03-26,0.08953452855348587,,,0.11439699679613113,,,0.11495500057935715,,,0.11439699679613113,,,0.11495500057935715,,,12275200.0,,
1981-03-27,0.08647744357585907,,,0.11049100011587143,,,0.11104899644851685,,,0.11049100011587143,,,0.11104899644851685,,,12252800.0,,
1981-03-30,0.08647744357585907,,,0.11049100011587143,,,0.11160700023174286,,,0.11049100011587143,,,0.11049100011587143,,,9900800.0,,
1981-03-31,0.08560393750667572,,,0.109375,,,0.11049100011587143,,,0.109375,,,0.11049100011587143,,,15993600.0,,
1981-04-01,0.08473048359155655,,,0.10825899988412857,,,0.10881700366735458,,,0.10825899988412857,,,0.10881700366735458,,,34070400.0,,
1981-04-02,0.09215565770864487,,,0.11774600297212601,,,0.11830399930477142,,,0.11774600297212601,,,0.11774600297212601,,,31404800.0,,
1981-04-03,0.09259236603975296,,,0.11830399930477142,,,0.11886200308799744,,,0.11830399930477142,,,0.11830399930477142,,,16486400.0,,
1981-04-06,0.09084469825029373,,,0.11607100069522858,,,0.11662899702787399,,,0.11607100069522858,,,0.11662899702787399,,,22803200.0,,
1981-04-07,0.08997124433517456,,,0.11495500057935715,,,0.11551299691200256,,,0.11495500057935715,,,0.11551299691200256,,,10684800.0,,
1981-04-08,0.09433925896883011,,,0.12053599953651428,,,0.12165199965238571,,,0.12053599953651428,,,0.12053599953651428,,,21952000.0,,
1981-04-09,0.09608619660139084,,,0.12276799976825714,,,0.12332600355148315,,,0.12276799976825714,,,0.12276799976825714,,,12499200.0,,
1981-04-10,0.09739639610052109,,,0.12444200366735458,,,0.125,,,0.12444200366735458,,,0.12444200366735458,,,33465600.0,,
1981-04-13,0.09739639610052109,,,0.12444200366735458,,,0.125,,,0.12444200366735458,,,0.12444200366735458,,,16060800.0,,
1981-04-14,0.09739639610052109,,,0.12444200366735458,,,0.125,,,0.12444200366735458,,,0.12444200366735458,,,6652800.0,,
1981-04-15,0.09259236603975296,,,0.11830399930477142,,,0.11886200308799744,,,0.11830399930477142,,,0.11886200308799744,,,34048000.0,,
1981-04-16,0.08735084533691406,,,0.11160700023174286,,,0.11216499656438828,,,0.11160700023174286,,,0.11216499656438828,,,23878400.0,,
1981-04-20,0.08997124433517456,,,0.11495500057935715,,,0.11551299691200256,,,0.11495500057935715,,,0.11495500057935715,,,35347200.0,,
1981-04-21,0.09608619660139084,,,0.12276799976825714,,,0.12332600355148315,,,0.12276799976825714,,,0.12276799976825714,,,28537600.0,,
1981-04-22,0.09958001226186752,,,0.12723200023174286,,,0.12779000401496887,,,0.12723200023174286,,,0.12723200023174286,,,18995200.0,,
1981-04-23,0.10220041126012802,,,0.13057999312877655,,,0.13113799691200256,,,0.13057999312877655,,,0.13057999312877655,,,58016000.0,,
1981-04-24,0.10132688283920288,,,0.12946400046348572,,,0.13057999312877655,,,0.12946400046348572,,,0.13057999312877655,,,35056000.0,,
1981-04-27,0.10045342892408371,,,0.1283479928970337,,,0.1289059966802597,,,0.1283479928970337,,,0.1289059966802597,,,38528000.0,,
1981-04-28,0.09870653599500656,,,0.12611599266529083,,,0.12667399644851685,,,0.12611599266529083,,,0.12667399644851685,,,32188800.0,,
1981-04-29,0.09739639610052109,,,0.12444200366735458,,,0.125,,,0.12444200366735458,,,0.125,,,13641600.0,,
1981-04-30,0.09914325177669525,,,0.12667399644851685,,,0.12779000401496887,,,0.12667399644851685,,,0.12667399644851685,,,12611200.0,,
1981-05-01,0.09914325177669525,,,0.12667399644851685,,,0.12779000401496887,,,0.12667399644851685,,,0.12667399644851685,,,16553600.0,,
1981-05-04,0.09870653599500656,,,0.12611599266529083,,,0.12667399644851685,,,0.12611599266529083,,,0.12667399644851685,,,14448000.0,,
1981-05-05,0.09826983511447906,,,0.125558003783226,,,0.12611599266529083,,,0.125558003783226,,,0.12611599266529083,,,17539200.0,,
1981-05-06,0.09564944356679916,,,0.12221000343561172,,,0.12276799976825714,,,0.12221000343561172,,,0.12276799976825714,,,18950400.0,,
1981-05-07,0.09695962071418762,,,0.12388399988412857,,,0.12444200366735458,,,0.12388399988412857,,,0.12388399988412857,,,9363200.0,,
1981-05-08,0.09783312678337097,,,0.125,,,0.125558003783226,,,0.125,,,0.125,,,7907200.0,,
1981-05-11,0.09564944356679916,,,0.12221000343561172,,,0.12276799976825714,,,0.12221000343561172,,,0.12276799976825714,,,11939200.0,,
1981-05-12,0.09564944356679916,,,0.12221000343561172,,,0.12388399988412857,,,0.12221000343561172,,,0.12221000343561172,,,4256000.0,,
1981-05-13,0.09521274268627167,,,0.12165199965238571,,,0.12332600355148315,,,0.12165199965238571,,,0.12221000343561172,,,4905600.0,,
1981-05-14,0.0939025729894638,,,0.11997800320386887,,,0.1210940033197403,,,0.11997800320386887,,,0.1210940033197403,,,4928000.0,,
1981-05-15,0.09608619660139084,,,0.12276799976825714,,,0.12444200366735458,,,0.12276799976825714,,,0.12276799976825714,,,4905600.0,,
1981-05-18,0.09783312678337097,,,0.125,,,0.12611599266529083,,,0.125,,,0.125,,,4166400.0,,
1981-05-19,0.09608619660139084,,,0.12276799976825714,,,0.12332600355148315,,,0.12276799976825714,,,0.12332600355148315,,,25424000.0,,
1981-05-20,0.09914325177669525,,,0.12667399644851685,,,0.12779000401496887,,,0.12667399644851685,,,0.12667399644851685,,,13283200.0,,
1981-05-21,0.10482150316238403,,,0.13392899930477142,,,0.13448700308799744,,,0.13392899930477142,,,0.13392899930477142,,,32211200.0,,
1981-05-22,0.10962551087141037,,,0.140066996216774,,,0.141183003783226,,,0.140066996216774,,,0.140066996216774,,,31427200.0,,
1981-05-26,0.10918878763914108,,,0.13950900733470917,,,0.140066996216774,,,0.13950900733470917,,,0.140066996216774,,,85344000.0,,
1981-05-27,0.11530295014381409,,,0.14732100069522858,,,0.1478790044784546,,,0.14732100069522858,,,0.14732100069522858,,,149497600.0,,
1981-05-28,0.11530295014381409,,,0.14732100069522858,,,0.1478790044784546,,,0.14732100069522858,,,0.14732100069522858,,,73987200.0,,
1981-05-29,0.11573966592550278,,,0.1478790044784546,,,0.1484380066394806,,,0.1478790044784546,,,0.1478790044784546,,,59382400.0,,
1981-06-01,0.11573966592550278,,,0.1478790044784546,,,0.1484380066394806,,,0.1478790044784546,,,0.1478790044784546,,,51251200.0,,
1981-06-02,0.11006226390600204,,,0.140625,,,0.141183003783226,,,0.140625,,,0.141183003783226,,,40432000.0,,
1981-06-03,0.11006226390600204,,,0.140625,,,0.14174099266529083,,,0.140625,,,0.140625,,,39446400.0,,
1981-06-04,0.11224586516618729,,,0.14341500401496887,,,0.1439729928970337,,,0.14341500401496887,,,0.14341500401496887,,,56067200.0,,
1981-06-05,0.11049900949001312,,,0.141183003783226,,,0.14174099266529083,,,0.141183003783226,,,0.14174099266529083,,,57680000.0,,
1981-06-08,0.10656840354204178,,,0.13616099953651428,,,0.1367190033197403,,,0.13616099953651428,,,0.1367190033197403,,,93497600.0,,
1981-06-09,0.10875204205513,,,0.13895100355148315,,,0.13950900733470917,,,0.13895100355148315,,,0.13895100355148315,,,119593600.0,,
1981-06-10,0.11006226390600204,,,0.140625,,,0.14229899644851685,,,0.140625,,,0.140625,,,25222400.0,,
1981-06-11,0.11486620455980301,,,0.14676299691200256,,,0.14732100069522858,,,0.14676299691200256,,,0.14676299691200256,,,38976000.0,,
1981-06-12,0.11355605721473694,,,0.14508900046348572,,,0.14564700424671173,,,0.14508900046348572,,,0.14564700424671173,,,25804800.0,,
1981-06-15,0.11311934888362885,,,0.1445309966802597,,,0.14508900046348572,,,0.1445309966802597,,,0.14508900046348572,,,143763200.0,,
1981-06-16,0.11093568056821823,,,0.14174099266529083,,,0.14229899644851685,,,0.14174099266529083,,,0.14229899644851685,,,37251200.0,,
1981-06-17,0.10918878763914108,,,0.13950900733470917,,,0.140066996216774,,,0.13950900733470917,,,0.140066996216774,,,27574400.0,,
1981-06-18,0.10875204205513,,,0.13895100355148315,,,0.140066996216774,,,0.13895100355148315,,,0.13950900733470917,,,23049600.0,,
1981-06-19,0.1056949570775032,,,0.13504500687122345,,,0.13560299575328827,,,0.13504500687122345,,,0.13560299575328827,,,27507200.0,,
1981-06-22,0.10176364332437515,,,0.13002200424671173,,,0.13057999312877655,,,0.13002200424671173,,,0.13057999312877655,,,10841600.0,,
1981-06-23,0.1035105437040329,,,0.1322540044784546,,,0.1333709955215454,,,0.1322540044784546,,,0.1322540044784546,,,15030400.0,,
1981-06-24,0.10089018940925598,,,0.1289059966802597,,,0.13002200424671173,,,0.1289059966802597,,,0.13002200424671173,,,23027200.0,,
1981-06-25,0.10307379066944122,,,0.13169600069522858,,,0.1322540044784546,,,0.13169600069522858,,,0.13169600069522858,,,24259200.0,,
1981-06-26,0.10176364332437515,,,0.13002200424671173,,,0.13113799691200256,,,0.13002200424671173,,,0.13113799691200256,,,23788800.0,,
1981-06-29,0.09826983511447906,,,0.125558003783226,,,0.12667399644851685,,,0.125558003783226,,,0.12667399644851685,,,10595200.0,,
1981-06-30,0.09084469825029373,,,0.11607100069522858,,,0.11662899702787399,,,0.11607100069522858,,,0.11662899702787399,,,35907200.0,,
1981-07-01,0.08997124433517456,,,0.11495500057935715,,,0.11551299691200256,,,0.11495500057935715,,,0.11551299691200256,,,170464000.0,,
1981-07-02,0.08997124433517456,,,0.11495500057935715,,,0.11551299691200256,,,0.11495500057935715,,,0.11495500057935715,,,30284800.0,,
1981-07-06,0.08691415190696716,,,0.11104899644851685,,,0.11216499656438828,,,0.11104899644851685,,,0.11216499656438828,,,16531200.0,,
1981-07-07,0.08778761327266693,,,0.11216499656438828,,,0.1132809966802597,,,0.11216499656438828,,,0.11216499656438828,,,15836800.0,,
1981-07-08,0.09128138422966003,,,0.11662899702787399,,,0.1171879991889,,,0.11662899702787399,,,0.11662899702787399,,,16620800.0,,
1981-07-09,0.08429376035928726,,,0.10770100355148315,,,0.10825899988412857,,,0.10770100355148315,,,0.10825899988412857,,,32883200.0,,
1981-07-10,0.0777420923113823,,,0.09933000057935715,,,0.09988799691200256,,,0.09933000057935715,,,0.09988799691200256,,,55171200.0,,
1981-07-13,0.07948977500200272,,,0.1015629991889,,,0.10212100297212601,,,0.1015629991889,,,0.1015629991889,,,45740800.0,,
1981-07-14,0.08298361301422119,,,0.10602699965238571,,,0.10714299976825714,,,0.10602699965238571,,,0.10602699965238571,,,19779200.0,,
1981-07-15,0.08516727387905121,,,0.10881700366735458,,,0.109375,,,0.10881700366735458,,,0.10881700366735458,,,10953600.0,,
1981-07-16,0.08735084533691406,,,0.11160700023174286,,,0.11272300034761429,,,0.11160700023174286,,,0.11160700023174286,,,15232000.0,,
1981-07-17,0.09040795266628265,,,0.11551299691200256,,,0.11607100069522858,,,0.11551299691200256,,,0.11551299691200256,,,19824000.0,,
1981-07-20,0.08429376035928726,,,0.10770100355148315,,,0.10825899988412857,,,0.10770100355148315,,,0.10825899988412857,,,23654400.0,,
1981-07-21,0.08385705202817917,,,0.10714299976825714,,,0.10770100355148315,,,0.10714299976825714,,,0.10770100355148315,,,31942400.0,,
1981-07-22,0.07905227690935135,,,0.10100399702787399,,,0.10212100297212601,,,0.10100399702787399,,,0.10212100297212601,,,22668800.0,,
1981-07-23,0.08123672753572464,,,0.10379499942064285,,,0.10435300320386887,,,0.10379499942064285,,,0.10379499942064285,,,34451200.0,,
1981-07-24,0.08385705202817917,,,0.10714299976825714,,,0.10770100355148315,,,0.10714299976825714,,,0.10714299976825714,,,28851200.0,,
1981-07-27,0.08735084533691406,,,0.11160700023174286,,,0.11216499656438828,,,0.11160700023174286,,,0.11160700023174286,,,17337600.0,,
1981-07-28,0.08429376035928726,,,0.10770100355148315,,,0.10825899988412857,,,0.10770100355148315,,,0.10825899988412857,,,22848000.0,,
1981-07-29,0.08298361301422119,,,0.10602699965238571,,,0.10658500343561172,,,0.10602699965238571,,,0.10658500343561172,,,15500800.0,,
1981-07-30,0.0860406830906868,,,0.10993299633264542,,,0.11104899644851685,,,0.10993299633264542,,,0.10993299633264542,,,9900800.0,,
1981-07-31,0.08735084533691406,,,0.11160700023174286,,,0.11216499656438828,,,0.11160700023174286,,,0.11160700023174286,,,10953600.0,,
1981-08-03,0.08647744357585907,,,0.11049100011587143,,,0.11160700023174286,,,0.11049100011587143,,,0.11160700023174286,,,12432000.0,,
1981-08-04,0.08778761327266693,,,0.11216499656438828,,,0.11272300034761429,,,0.11216499656438828,,,0.11216499656438828,,,31673600.0,,
1981-08-05,0.09040795266628265,,,0.11551299691200256,,,0.11607100069522858,,,0.11551299691200256,,,0.11551299691200256,,,17494400.0,,
1981-08-06,0.08822432905435562,,,0.11272300034761429,,,0.1132809966802597,,,0.11272300034761429,,,0.1132809966802597,,,10528000.0,,
1981-08-07,0.08822432905435562,,,0.11272300034761429,,,0.1132809966802597,,,0.11272300034761429,,,0.11272300034761429,,,9206400.0,,
1981-08-10,0.08822432905435562,,,0.11272300034761429,,,0.11272300034761429,,,0.11272300034761429,,,0.11272300034761429,,,0.0,,
1981-08-11,0.08560393750667572,,,0.109375,,,0.11049100011587143,,,0.109375,,,0.11049100011587143,,,71456000.0,,
1981-08-12,0.08385705202817917,,,0.10714299976825714,,,0.10770100355148315,,,0.10714299976825714,,,0.10770100355148315,,,26275200.0,,
1981-08-13,0.08123672753572464,,,0.10379499942064285,,,0.10435300320386887,,,0.10379499942064285,,,0.10435300320386887,,,27484800.0,,
1981-08-14,0.0799265131354332,,,0.10212100297212601,,,0.10323700308799744,,,0.10212100297212601,,,0.10323700308799744,,,24192000.0,,
1981-08-17,0.0773053765296936,,,0.09877199679613113,,,0.09988799691200256,,,0.09877199679613113,,,0.09988799691200256,,,18905600.0,,
1981-08-18,0.07555845379829407,,,0.09653999656438828,,,0.0976559966802597,,,0.09653999656438828,,,0.0976559966802597,,,17001600.0,,
1981-08-19,0.0746849924325943,,,0.09542399644851685,,,0.09653999656438828,,,0.09542399644851685,,,0.09653999656438828,,,20675200.0,,
1981-08-20,0.07555845379829407,,,0.09653999656438828,,,0.09709800034761429,,,0.09653999656438828,,,0.09653999656438828,,,17113600.0,,
1981-08-21,0.07031775265932083,,,0.0898440033197403,,,0.09096000343561172,,,0.0898440033197403,,,0.09096000343561172,,,41910400.0,,
1981-08-24,0.0659497007727623,,,0.08426299691200256,,,0.08482100069522858,,,0.08426299691200256,,,0.08482100069522858,,,23072000.0,,
1981-08-25,0.06769735366106033,,,0.08649600297212601,,,0.08705399930477142,,,0.08649600297212601,,,0.08649600297212601,,,40700800.0,,
1981-08-26,0.0663864016532898,,,0.08482100069522858,,,0.08537899702787399,,,0.08482100069522858,,,0.08537899702787399,,,33600000.0,,
1981-08-27,0.06682310998439789,,,0.08537899702787399,,,0.0859379991889,,,0.08537899702787399,,,0.08537899702787399,,,25916800.0,,
1981-08-28,0.07031775265932083,,,0.0898440033197403,,,0.09040199965238571,,,0.0898440033197403,,,0.0898440033197403,,,38035200.0,,
1981-08-31,0.07031775265932083,,,0.0898440033197403,,,0.09040199965238571,,,0.0898440033197403,,,0.0898440033197403,,,40947200.0,,
1981-09-01,0.0746849924325943,,,0.09542399644851685,,,0.09598200023174286,,,0.09542399644851685,,,0.09542399644851685,,,37027200.0,,
1981-09-02,0.07599518448114395,,,0.09709800034761429,,,0.0976559966802597,,,0.09709800034761429,,,0.09709800034761429,,,19376000.0,,
1981-09-03,0.07206463068723679,,,0.09207600355148315,,,0.09319200366735458,,,0.09207600355148315,,,0.09319200366735458,,,37475200.0,,
1981-09-04,0.07119118422269821,,,0.09096000343561172,,,0.09151799976825714,,,0.09096000343561172,,,0.09151799976825714,,,15254400.0,,
1981-09-08,0.06900753825902939,,,0.08816999942064285,,,0.08872800320386887,,,0.08816999942064285,,,0.08872800320386887,,,25446400.0,,
1981-09-09,0.06900753825902939,,,0.08816999942064285,,,0.08872800320386887,,,0.08816999942064285,,,0.08816999942064285,,,30531200.0,,
1981-09-10,0.06944428384304047,,,0.08872800320386887,,,0.08928599953651428,,,0.08872800320386887,,,0.08872800320386887,,,34809600.0,,
1981-09-11,0.0685708299279213,,,0.08761200308799744,,,0.08816999942064285,,,0.08761200308799744,,,0.08816999942064285,,,17539200.0,,
1981-09-14,0.0663864016532898,,,0.08482100069522858,,,0.08537899702787399,,,0.08482100069522858,,,0.08537899702787399,,,27686400.0,,
1981-09-15,0.06463950872421265,,,0.08258900046348572,,,0.08314699679613113,,,0.08258900046348572,,,0.08314699679613113,,,19510400.0,,
1981-09-16,0.0633293017745018,,,0.08091499656438828,,,0.08147300034761429,,,0.08091499656438828,,,0.08147300034761429,,,19353600.0,,
1981-09-17,0.06158239021897316,,,0.07868299633264542,,,0.07924100011587143,,,0.07868299633264542,,,0.07924100011587143,,,19376000.0,,
1981-09-18,0.06201910600066185,,,0.07924100011587143,,,0.07979899644851685,,,0.07924100011587143,,,0.07924100011587143,,,26320000.0,,
1981-09-21,0.062455855309963226,,,0.07979899644851685,,,0.08035700023174286,,,0.07979899644851685,,,0.07979899644851685,,,49033600.0,,
1981-09-22,0.058962032198905945,,,0.07533500343561172,,,0.07589299976825714,,,0.07533500343561172,,,0.07589299976825714,,,47420800.0,,
